,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7487,12/19/15,12/24/15,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,East,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0,517.4793
7488,12/19/15,12/24/15,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,1053.164,4,0.3,-105.3164
7489,11/5/17,11/9/17,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.2208
7490,9/10/15,9/16/15,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,0,33.0708
7491,11/16/17,11/16/17,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,East,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94,6,0,5.997
7492,9/11/17,9/16/17,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1953,10.272,3,0.2,3.21
7493,9/11/17,9/16/17,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,Central,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.853
7494,9/11/17,9/16/17,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.556,2,0.8,-4.2012
7495,7/14/17,7/18/17,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.448,2,0.2,1.4456
7496,7/14/17,7/18/17,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0,49.8042
7497,7/14/17,7/18/17,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.3312
7498,7/14/17,7/18/17,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0,20.8568
7499,7/14/17,7/18/17,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,0,7.9128
7500,7/14/17,7/18/17,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0,19.7358
7501,7/14/17,7/18/17,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173
7502,3/30/17,3/30/17,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0,2.0672
7503,3/30/17,3/30/17,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,West,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.792,1,0.2,18.5391
7504,1/31/16,2/4/16,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Atlantic City,New Jersey,East,Office Supplies,Envelopes,Staple envelope,23.36,2,0,11.68
7505,6/8/17,6/13/17,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,Central,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728
7506,11/2/14,11/6/14,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,West,Technology,Phones,AT&T CL82213,46.384,2,0.2,5.2182
7507,11/2/14,11/6/14,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0,105.2468
7508,7/14/17,7/18/17,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,Office Supplies,Paper,Xerox 1950,9.248,2,0.2,3.3524
7509,7/14/17,7/18/17,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892
7510,7/14/17,7/18/17,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.2,4.653
7511,7/14/17,7/18/17,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.2,148.845
7512,7/14/17,7/18/17,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.456,7,0.2,17.9592
7513,7/14/17,7/18/17,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,East,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2,2.132
7514,12/9/17,12/12/17,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0,13.5056
7515,12/9/17,12/12/17,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.9,5,0,62.321
7516,12/9/17,12/12/17,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824
7517,12/9/17,12/12/17,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0,48.3285
7518,12/9/17,12/12/17,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Storage,Eldon Gobal File Keepers,15.14,1,0,0.6056
7519,12/9/17,12/12/17,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Labels,Avery 492,5.76,2,0,2.6496
7520,12/9/17,12/12/17,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,2,0,629.991
7521,9/5/16,9/11/16,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,0.7,-7.46
7522,9/5/16,9/11/16,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,0.7,-6.4944
7523,9/5/16,9/11/16,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,East,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178
7524,9/10/14,9/16/14,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,West,Office Supplies,Envelopes,Peel & Seel Envelopes,21.728,7,0.2,7.6048
7525,9/10/14,9/16/14,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704
7526,9/26/17,9/26/17,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,Office Supplies,Envelopes,Staple envelope,71.88,6,0,33.0648
7527,9/26/17,9/26/17,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,Stackable Trays,9.24,3,0,2.9568
7528,9/26/17,9/26/17,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1895,35.88,6,0,16.146
7529,9/26/17,9/26/17,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538
7530,9/26/17,9/26/17,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719
7531,6/17/16,6/19/16,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,West,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,3,0.2,-13.3176
7532,6/17/16,6/19/16,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,West,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.136,4,0.2,54.3528
7533,2/25/17,3/1/17,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,South,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382
7534,2/25/17,3/1/17,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798
7535,3/31/17,4/7/17,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,West,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019
7536,12/3/17,12/8/17,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,2,0.6,-14.2716
7537,2/19/16,2/22/16,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1880,70.88,2,0,33.3136
7538,12/2/17,12/6/17,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,Office Supplies,Storage,Letter Size Cart,114.288,1,0.2,12.8574
7539,12/2/17,12/6/17,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,Office Supplies,Binders,Aluminum Screw Posts,36.624,8,0.7,-24.416
7540,12/2/17,12/6/17,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,8,0.7,-363.528
7541,12/2/17,12/6/17,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616
7542,12/2/17,12/6/17,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,6,0.2,0
7543,12/2/17,12/6/17,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,Technology,Phones,Macally Suction Cup Mount,57.36,6,0.2,-14.34
7544,12/2/17,12/6/17,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,Furniture,Chairs,Hon GuestStacker Chair,906.68,5,0.2,68.001
7545,10/10/14,10/15/14,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Central,Technology,Phones,Motorola Droid Maxx,719.952,6,0.2,71.9952
7546,10/10/14,10/15/14,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Central,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.944,7,0.2,66.1451
7547,10/10/14,10/15/14,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Central,Office Supplies,Binders,GBC Personal VeloBind Strips,11.98,5,0.8,-19.168
7548,10/10/14,10/15/14,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Central,Office Supplies,Binders,Avery Non-Stick Binders,0.898,1,0.8,-1.5715
7549,9/5/16,9/7/16,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,0.6,-11.6622
7550,11/20/14,11/25/14,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74,3,0,17.37
7551,11/20/14,11/25/14,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,Technology,Phones,Toshiba IPT2010-SD IP Telephone,833.94,6,0,216.8244
7552,11/20/14,11/25/14,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,Office Supplies,Binders,3M Organizer Strips,12.96,3,0.2,4.536
7553,11/20/14,11/25/14,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Xerox 2000,25.92,4,0,12.4416
7554,5/10/14,5/14/14,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bestar Classic Bookcase,349.965,7,0.5,-216.9783
7555,5/10/14,5/14/14,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32,5,0.2,5.301
7556,11/27/17,12/2/17,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,Central,Office Supplies,Paper,Xerox 1909,158.28,6,0,72.8088
7557,11/27/17,12/2/17,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,Central,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,3,0,224.073
7558,11/1/14,11/5/14,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,East,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,3,0,154.8426
7559,11/1/14,11/5/14,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,East,Office Supplies,Paper,Xerox 1934,167.94,3,0,82.2906
7560,11/1/14,11/5/14,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68,6,0,9.8208
7561,12/30/16,1/1/17,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,1,0.3,0
7562,9/3/16,9/7/16,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,Central,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4,0.3,0
7563,10/5/17,10/7/17,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,West,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.824,2,0.2,13.5626
7564,1/30/16,2/1/16,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356
7565,1/30/16,2/1/16,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1,0,7.7728
7566,4/21/17,4/23/17,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,Central,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,3,0.2,8.3958
7567,4/21/17,4/23/17,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 230,20.736,4,0.2,7.2576
7568,12/5/14,12/10/14,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Prang Colored Pencils,26.46,9,0,11.907
7569,12/5/14,12/10/14,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1933,49.12,4,0,23.0864
7570,12/5/14,12/10/14,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,West,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,3,0,7.2
7571,10/21/14,10/26/14,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,South,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",194.7,5,0,9.735
7572,10/21/14,10/26/14,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,South,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.32,4,0,112.3508
7573,10/21/14,10/26/14,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,South,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84,1,0,0.8804
7574,12/8/15,12/12/15,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2,0,4.4392
7575,12/8/15,12/12/15,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,West,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236,4,0,40.12
7576,11/2/14,11/7/14,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,West,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0,15.0984
7577,11/2/14,11/7/14,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,West,Technology,Phones,Samsung Rugby III,52.792,1,0.2,4.6193
7578,12/18/16,12/21/16,First Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0,112.788
7579,11/23/15,11/27/15,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,East,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0,735.0336
7580,11/23/15,11/27/15,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,East,Office Supplies,Art,Newell 315,17.94,3,0,4.485
7581,8/13/15,8/16/15,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,3,0.2,15.8571
7582,4/16/15,4/21/15,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,East,Furniture,Chairs,Novimex Turbo Task Chair,127.764,2,0.1,2.8392
7583,3/21/14,3/25/14,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,South,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,0,909.9818
7584,3/21/14,3/25/14,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,South,Office Supplies,Labels,Avery 492,14.4,5,0,6.624
7585,3/21/14,3/25/14,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,South,Office Supplies,Paper,Xerox 1919,122.97,3,0,60.2553
7586,3/21/14,3/25/14,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,South,Office Supplies,Art,American Pencil,9.32,4,0,2.7028
7587,3/21/14,3/25/14,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,South,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112
7588,11/16/17,11/22/17,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,West,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0,5.193
7589,9/25/15,9/29/15,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,Central,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,7,0.2,12.8744
7590,9/5/16,9/9/16,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9,0.2,11.6496
7591,9/5/16,9/9/16,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Global Task Chair, Black",71.246,2,0.3,-19.3382
7592,9/5/16,9/9/16,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 329,7.872,3,0.2,0.5904
7593,9/5/16,9/9/16,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,0.3,-63.3765
7594,4/20/17,4/24/17,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,7,0,70.4928
7595,4/20/17,4/24/17,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,4,0,18.28
7596,6/15/15,6/19/15,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,West,Technology,Phones,Jabra SPEAK 410,225.576,3,0.2,22.5576
7597,9/17/14,9/22/14,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,West,Office Supplies,Art,Newell 313,5.248,2,0.2,0.4592
7598,9/17/14,9/22/14,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,West,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.256,3,0.2,4.782
7599,9/17/14,9/22/14,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,5,0.2,13.078
7600,9/17/14,9/22/14,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,West,Technology,Machines,Plantronics Single Ear Headset,29.925,5,0.7,-21.945
7601,9/17/14,9/22/14,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,West,Office Supplies,Paper,Xerox 1960,148.704,6,0.2,46.47
7602,9/17/14,9/22/14,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,West,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10,0.2,16.776
7603,7/8/16,7/12/16,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 213,12.96,2,0,6.2208
7604,5/27/16,5/31/16,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,3,0.6,-33.3582
7605,5/27/16,5/31/16,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,2,0.6,-1.6752
7606,5/27/16,5/31/16,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,9,0.2,97.3026
7607,12/24/17,12/27/17,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824
7608,5/3/17,5/7/17,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 2,25.92,4,0,12.4416
7609,5/3/17,5/7/17,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,Office Supplies,Art,Newell 350,22.96,7,0,6.6584
7610,2/22/14,2/24/14,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,West,Office Supplies,Paper,Xerox 220,19.44,3,0,9.3312
7611,2/8/15,2/11/15,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2,0,4.293
7612,2/8/15,2/11/15,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,1,0,1.8011
7613,2/8/15,2/11/15,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,Central,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,2,0,1.728
7614,8/24/15,8/28/15,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221
7615,11/30/14,12/4/14,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,South,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,9,0.7,-4.428
7616,12/10/16,12/16/16,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138
7617,12/10/16,12/16/16,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,East,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,5,0.2,220.987
7618,10/27/17,10/29/17,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,West,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,1,0.2,9.4788
7619,10/27/17,10/29/17,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,West,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5,0.2,7.196
7620,11/25/14,11/29/14,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,West,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,5,0.2,47.243
7621,11/25/14,11/29/14,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Hon GuestStacker Chair,725.344,4,0.2,54.4008
7622,11/25/14,11/29/14,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Staples in misc. colors,7.44,3,0,2.604
7623,7/14/14,7/20/14,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,East,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,1,0,11.0544
7624,5/23/15,5/27/15,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,Central,Office Supplies,Appliances,Harmony Air Purifier,850.5,5,0.1,245.7
7625,5/23/15,5/27/15,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9,0,19.5858
7626,11/21/15,11/23/15,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,6,0.2,28.4928
7627,11/21/15,11/23/15,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2,0.2,-1.459
